Observateur,Nom scientifique,Y,X,Altitude
Laurent,Streptopelia decaocto,43.303404285097145,5.3998119894257695,47.22807312011719
Laurent,Vanessa atalanta,43.303404285097145,5.3998119894257695,47.22807312011719
Laurent,Columba palumbus,43.733276968467756,3.553758449134585,94.90228271484375
Laurent,Motacilla cinerea,43.733276968467756,3.553758449134585,94.90228271484375
Laurent,Motacilla alba,43.73325952581389,3.553852326448598,93.51017761230469
Laurent,Zilla dioida,43.70313093906899,3.5599593729051664,57.176918029785156
Laurent,Mangora acalypha,43.70313093906899,3.5599593729051664,57.176918029785156
Laurent,Agalenatea redii,43.70358079646131,3.558811387436046,50.92698669433594
Laurent,Oenopia lyncea,43.70455030520382,3.558763107676413,49.85047149658203
Laurent,Aphantaulax trifasciata,43.70455,3.558763,49.85117721557617
Laurent,Dermacentor marginatus,43.705055684987734,3.558791761674772,48.31448745727539
Laurent,Deroplia genei,43.70474811367504,3.55883591743247,49.5285758972168
Laurent,Turdus philomelos,43.70550851484389,3.5592411208940344,52.3016242980957
Laurent,Dorytomus longimanus,43.70599113309204,3.559196011692793,52.60966491699219
Laurent,Buteo buteo,43.70271414083307,3.560608608560431,60.21575927734375
Laurent,Rhaphigaster nebulosa,43.704863590988964,3.5599270061852084,59.77470779418945
Laurent,Psittacula krameri,43.62786345328498,3.8415421941138246,57.114871978759766
Laurent,Exochomus quadripustulatus,43.81615763358178,3.7799545158489196,193.6895294189453
Laurent,Cyanistes caeruleus,43.8182948,3.7801642,187.686279296875
Laurent,Thaumetopoea pityocampa,43.814106550671944,3.7998865008173897,243.3908233642578
Laurent,Sylvia atricapilla,43.622636484724445,3.868310591261118,37.908973693847656
Laurent,Phoenicurus ochruros,43.303404285097145,5.3998119894257695,47.22807312011719
Laurent,Stegobium paniceum,43.303404285097145,5.3998119894257695,47.22807312011719
Laurent,Apis mellifera,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Aythya fuligula,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Podiceps cristatus,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Fulica atra,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Cygnus olor,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Ardea cinerea,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Netta rufina,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Phalacrocorax carbo,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Aythya collaris,43.46197763052741,5.332716258710351,153.16842651367187
Laurent,Milvus milvus,43.3799126,1.610691,256.2616882324219
Laurent,Ciconia ciconia,43.2637473,1.6612577,218.16799926757812
Laurent,Pararge aegeria,42.7945531,1.7339137,1043.6617431640625
Laurent,Falco tinnunculus,42.7945531,1.7339137,1043.6617431640625
Laurent,Lacerta bilineata,42.7970632,1.7401103,1233.3917236328125
Laurent,Parus major,42.7978468,1.7398538,1262.787353515625
Laurent,Gyps fulvus,42.7982549,1.7395037,1281.2156982421875
Laurent,Gonepteryx rhamni,42.7982549,1.7395037,1281.2156982421875
Laurent,Aquila chrysaetos,42.8048894,1.7378492,1532.90087890625
Laurent,Corvus corax,42.8087269,1.7403734,1685.2127685546875
Laurent,Gypaetus barbatus,42.8104946,1.7404915,1683.3175048828125
Laurent,Harmonia axyridis,42.8087269,1.7403734,1685.2127685546875
Laurent,Pyrrhocoris apterus,45.05933258292087,1.4205762108855788,267.0738830566406
Laurent,Pyrrhidium sanguineum,45.05933258292087,1.4205762108855788,267.0738830566406
Laurent,Osmia cornuta,45.05933258292087,1.4205762108855788,267.0738830566406
Laurent,Strix aluco,45.060063910483485,1.4227273423974467,272.05609130859375
Laurent,Agriopis marginaria,44.01486187914846,1.3411652710820046,86.752777099609375
Laurent,Bubas bison,43.749515,3.733061,254.92149353027344
Laurent,Calamosternus granarius,43.749515,3.733061,254.92149353027344
Laurent,Onthophagus coenobita,43.74800939756063,3.7309957649359737,254.327880859375
Laurent,Onthophagus lemur,43.749515,3.733061,254.92149353027344
Laurent,Acrossus luridus,43.749515,3.733061,254.92149353027344
Laurent,Linepithema humile,43.63421974555446,3.8694574686909675,64.3483657836914
Laurent,Myathropa florea,43.634109135888224,3.8688391240113784,62.90456771850586
Laurent,Chloris chloris,43.63421974555446,3.8694574686909675,64.3483657836914
Laurent,Sylvia melanocephala,43.634273914033145,3.8692230108658503,63.98133850097656
Laurent,Falco tinnunculus,43.63421974555446,3.8694574686909675,64.3483657836914
Laurent,Messor barbarus,43.634038268681905,3.8695414666776693,64.05118560791016
Laurent,Camponotus piceus,43.63421974555446,3.8694574686909675,64.3483657836914
Laurent,Messor structor,43.63421974555446,3.8694574686909675,64.3483657836914
Laurent,Carduelis carduelis,43.63421974555446,3.8694574686909675,64.3483657836914
Laurent,Milvus migrans,43.63203041519187,3.869590238479996,56.81978988647461
Laurent,Cacyreus marshalli,43.303404285097145,5.3998119894257695,47.22807312011719
Laurent,Ptyonoprogne rupestris,43.26940991447276,5.531919038422998,243.5516815185547
Laurent,Tropinota hirta,43.27241759419405,5.517879102730193,162.12432861328125
Laurent,Oxythyrea funesta,43.639027622486616,3.850338898529732,70.7412109375
Laurent,Emberiza cirlus,43.207223,-0.994047,442.6776428222656
Laurent,Anthus trivialis,43.207223,-0.994047,442.6776428222656
Laurent,Stomoxys calcitrans,43.20092133136561,-0.9392661218686754,211.10980224609375
Laurent,Tropidothorax leucopterus,43.207223,-0.994047,442.6776428222656
Laurent,Episyrphus balteatus,43.19916161097576,-0.9424525859361077,198.88128662109375
Laurent,Rhingia campestris,43.19916161097576,-0.9424525859361077,198.88128662109375
Laurent,Cantharis rustica,43.20028783786001,-0.9400385980517318,198.132080078125
Laurent,Oryctes nasicornis,43.202344712490856,-0.9395987157549673,217.76654052734375
Laurent,Copris lunaris,43.2009135104985,-0.9392553930336339,211.10079956054687
Laurent,Boloria dia,43.2003191216621,-0.939384139054134,204.00694274902344
Laurent,Ciconia nigra,43.2232156,-1.1143043,162.81344604492188
Laurent,Pic noir,43.2447761,-0.9869503,143.9573516845703
Laurent,Saxicola rubicola,43.2416242,-0.9747342,265.90240478515625
Laurent,Tyto alba,43.19809527078445,-0.94259280868371,210.09278869628906
Laurent,Bufo spinosus,43.19860085645352,-0.94297275262039,205.59390258789062
Laurent,Lissotriton helveticus,43.19860085645352,-0.94297275262039,205.59390258789062
Laurent,Alectoris rufa,43.2950149,-1.0330743,121.3347396850586
Laurent,Elanus caeruleus,43.2386928,-1.0467498,134.10360717773437
Laurent,Bubulcus ibis,43.2386928,-1.0467498,134.10360717773437
Laurent,Phasianus colchicus,43.4067287,-1.2349383,153.93727111816406
Laurent,Oryctolagus cuniculus,43.20209680947003,-0.9388270827447432,219.70391845703125
Laurent,Emberiza citrinella,43.373848457640825,-1.1787201154130411,202.43653869628906
Laurent,Sciurus vulgaris,43.19903186099673,-0.9420490161160571,198.1064910888672
Laurent,Rattus rattus,43.30375519195073,5.424368087639192,87.577728271484375
Laurent,Syritta pipiens ,43.303404285097145,5.3998119894257695,47.22807312011719
Laurent,Melolontha melolontha,43.200935757311456,-0.939265285847712,211.26658630371094
Laurent,Amphimallon solstitialis,43.200935757311456,-0.939265285847712,211.26658630371094
Laurent,Eurydema dominulus,43.184303789070356,-0.9096837112444529,161.76351928710937
Laurent,Rhopalus subrufus,43.199707283116105,-0.9416433354065248,190.19761657714844
Laurent,Regulus ignicapilla,43.199023,-0.9422448,199.13397216796875
Laurent,Lepus europaeus,43.3120755,-1.2976648,267.28448486328125
Laurent,Emberiza cirlus,43.4059217,-1.1436832,160.11988830566406
Laurent,Linaria cannabina,43.0967856,-0.976488,885.90045166015625
Laurent,Pyrrhocorax graculus,43.0967856,-0.976488,885.90045166015625
Laurent,Periparus ater,43.0349648,-1.0302965,1402.202880859375
Laurent,Sitta europaea,43.0368249,-1.0274121,1358.5640869140625
Laurent,Prunella modularis,43.0368249,-1.0274121,1358.5640869140625
Laurent,Zootoca vivipara,43.0353013,-1.0749402,997.04144287109375
Laurent,Anthus spinoletta,43.0272982,-1.1089241,1301.8504638671875
Laurent,Troglodytes troglodytes,43.1060388,-0.9630549,708.71728515625
Laurent,Calocoris nemoralis,43.41012808762785,-1.2488478196665143,115.53618621826172
Laurent,Picus viridis,43.200463109033905,-0.9389691416030513,208.1762237548828
Laurent,Neophron percnopterus,43.3076538,-1.2736966,289.2919006347656
Laurent,Volucella bombylans,43.3210278,-1.3125749,181.48776245117187
Laurent,Riparia riparia,43.223006,-0.8872509,137.5414581298828
Laurent,Cinclus cinclus,43.223006,-0.8872509,137.5414581298828
Laurent,Delichon urbicum,43.2011976,-0.9022653,156.89390563964844
Laurent,Carabus cancellatus,43.19937930216791,-0.9422867160909766,196.45306396484375
Laurent,Erinaceus europaeus,43.20079433953817,-0.9388318297885648,211.80477905273438
Laurent,Melanostoma scalare,43.4167644,-1.1733424,36.20542907714844
Laurent,Hierophis viridiflavus,43.1865677,-1.0353461,296.5423583984375
Laurent,Lycaena dispar,43.47290282056439,-1.478712207600074,1.3347980976104736
Laurent,Cisticola juncidis,43.47287142170559,-1.4784562862877662,1.1811319589614868
Laurent,Apus apus,43.47287142170559,-1.4784562862877662,1.1811319589614868
Laurent,Actitis hypoleucos,43.4737325,-1.4792919,4.733475208282471
Laurent,Chilocorus bipustulatus,43.20448674540932,-0.938461065402021,209.25677490234375
Laurent,Panorpa germanica,43.20448674540932,-0.938461065402021,209.25677490234375
Laurent,Circus cyaneus,43.4034822,-1.2397841,160.57203674316406
Laurent,Hippobosca equina,43.3212035673272,-1.312959625743104,180.08319091796875
Laurent,Calopteryx splendens,43.2723017,-1.0303957,93.47846984863281
Laurent,Pernis apivorus,43.2004131,-0.9144257,171.4662628173828
Laurent,Carduelis citrinella,42.9809627,-0.7488312,1608.046142578125
Laurent,Anthus spinoletta,42.9804481,-0.7487454,1613.1593017578125
Laurent,Trypocopris pyrenaeus,42.9775316,-0.7605498,1656.1351318359375
Laurent,Prunella modularis,42.977066,-0.7608012,1652.509521484375
Laurent,Turdus torquatus,42.975326804020604,-0.7622727182912927,1638.5838623046875
Laurent,Troglodytes troglodytes,42.975326804020604,-0.7622727182912927,1638.5838623046875
Laurent,Byrrhus pyrenaeus,42.97677673612967,-0.7611840629187417,1647.719970703125
Laurent,Centrotus cornutus,43.098726057274234,-0.9263057212755881,431.4822998046875
Laurent,Trichius gallicus,43.20079246909607,-0.9388044577421455,211.85423278808594
Laurent,Cassida viridis,43.1998491356935,-0.9419496088064032,191.3273162841797
Laurent,Penetretus rufipennis,43.25079606491866,-0.676458861523078,162.4645538330078
Laurent,Chlaenius velutinus,43.25079606491866,-0.676458861523078,162.4645538330078
Laurent,Galeruca tanaceti,43.10158733180398,-0.30883947298056696,388.9988708496094
Laurent,Rhagonycha fulva,43.20093691155494,-0.9392144074936655,211.5478057861328
Laurent,Gryllotalpa gryllotalpa,43.10173370908029,-0.30814087646222255,383.3736877441406
