value,count,pourc_occup,nom_sci,Observateur
2,41,0.13015873015873017,Urophora jaceana,Enna
3,2,0.006349206349206349,Urophora jaceana,Enna
16,120,0.38095238095238093,Urophora jaceana,Enna
17,33,0.10476190476190476,Urophora jaceana,Enna
18,89,0.28253968253968254,Urophora jaceana,Enna
19,30,0.09523809523809523,Urophora jaceana,Enna
2,41,0.13015873015873017,Stenurella bifasciata,Enna
3,2,0.006349206349206349,Stenurella bifasciata,Enna
16,120,0.38095238095238093,Stenurella bifasciata,Enna
17,33,0.10476190476190476,Stenurella bifasciata,Enna
18,89,0.28253968253968254,Stenurella bifasciata,Enna
19,30,0.09523809523809523,Stenurella bifasciata,Enna
16,163,0.5207667731629393,Thymelicus acteon,Enna
17,3,0.009584664536741214,Thymelicus acteon,Enna
18,147,0.4696485623003195,Thymelicus acteon,Enna
16,123,0.3929712460063898,Polyommatus escheri,Enna
17,9,0.02875399361022364,Polyommatus escheri,Enna
18,179,0.5718849840255591,Polyommatus escheri,Enna
19,2,0.006389776357827476,Polyommatus escheri,Enna
16,123,0.3929712460063898,Ruptela maculata,Enna
17,9,0.02875399361022364,Ruptela maculata,Enna
18,179,0.5718849840255591,Ruptela maculata,Enna
19,2,0.006389776357827476,Ruptela maculata,Enna
16,115,0.3662420382165605,Orthetrum brunneum,Enna
17,24,0.07643312101910828,Orthetrum brunneum,Enna
18,168,0.535031847133758,Orthetrum brunneum,Enna
19,7,0.022292993630573247,Orthetrum brunneum,Enna
16,58,0.18412698412698414,Omocestus raymondi,Enna
17,257,0.8158730158730159,Omocestus raymondi,Enna
16,58,0.18412698412698414,Tettigometra laeta,Enna
17,257,0.8158730158730159,Tettigometra laeta,Enna
16,123,0.3929712460063898,Stenotus binotatus,Enna
17,9,0.02875399361022364,Stenotus binotatus,Enna
18,179,0.5718849840255591,Stenotus binotatus,Enna
19,2,0.006389776357827476,Stenotus binotatus,Enna
3,3,0.009584664536741214,Loboptera decipiens,Enna
16,78,0.24920127795527156,Loboptera decipiens,Enna
17,135,0.43130990415335463,Loboptera decipiens,Enna
18,41,0.13099041533546327,Loboptera decipiens,Enna
19,43,0.13738019169329074,Loboptera decipiens,Enna
20,13,0.04153354632587859,Loboptera decipiens,Enna
2,1,0.0031645569620253164,Oedaleus decorus,Enna
16,1,0.0031645569620253164,Oedaleus decorus,Enna
17,70,0.22151898734177214,Oedaleus decorus,Enna
18,108,0.34177215189873417,Oedaleus decorus,Enna
19,136,0.43037974683544306,Oedaleus decorus,Enna
2,1,0.0031645569620253164,Psacasta tuberculata,Enna
16,1,0.0031645569620253164,Psacasta tuberculata,Enna
17,70,0.22151898734177214,Psacasta tuberculata,Enna
18,108,0.34177215189873417,Psacasta tuberculata,Enna
19,136,0.43037974683544306,Psacasta tuberculata,Enna
17,34,0.10725552050473186,Gomphus simillimus,Enna
18,66,0.2082018927444795,Gomphus simillimus,Enna
19,217,0.6845425867507886,Gomphus simillimus,Enna
16,70,0.2229299363057325,Euchorthippus elegantulus,Enna
17,244,0.7770700636942676,Euchorthippus elegantulus,Enna
3,1,0.0031746031746031746,Oedipoda germanica,Enna
16,111,0.3523809523809524,Oedipoda germanica,Enna
17,114,0.3619047619047619,Oedipoda germanica,Enna
18,35,0.1111111111111111,Oedipoda germanica,Enna
19,41,0.13015873015873017,Oedipoda germanica,Enna
20,13,0.04126984126984127,Oedipoda germanica,Enna
16,293,0.9361022364217252,Hipparchia semele,Enna
18,20,0.06389776357827476,Hipparchia semele,Enna
16,237,0.7645161290322581,Cynaeda dentalis,Enna
17,5,0.016129032258064516,Cynaeda dentalis,Enna
18,66,0.2129032258064516,Cynaeda dentalis,Enna
19,2,0.0064516129032258064,Cynaeda dentalis,Enna
2,2,0.006349206349206349,Dictyophara europaea,Enna
16,120,0.38095238095238093,Dictyophara europaea,Enna
17,57,0.18095238095238095,Dictyophara europaea,Enna
18,20,0.06349206349206349,Dictyophara europaea,Enna
19,116,0.3682539682539683,Dictyophara europaea,Enna
2,2,0.006349206349206349,Adelphocoris vandalicus,Enna
16,120,0.38095238095238093,Adelphocoris vandalicus,Enna
17,57,0.18095238095238095,Adelphocoris vandalicus,Enna
18,20,0.06349206349206349,Adelphocoris vandalicus,Enna
19,116,0.3682539682539683,Adelphocoris vandalicus,Enna
17,14,0.04416403785488959,Ethmia bipunctella,Enna
18,200,0.6309148264984227,Ethmia bipunctella,Enna
19,101,0.3186119873817035,Ethmia bipunctella,Enna
21,2,0.006309148264984227,Ethmia bipunctella,Enna
17,14,0.04416403785488959,Dictyla echii,Enna
18,200,0.6309148264984227,Dictyla echii,Enna
19,101,0.3186119873817035,Dictyla echii,Enna
21,2,0.006309148264984227,Dictyla echii,Enna
17,14,0.04416403785488959,Mogulones geographicus,Enna
18,200,0.6309148264984227,Mogulones geographicus,Enna
19,101,0.3186119873817035,Mogulones geographicus,Enna
21,2,0.006309148264984227,Mogulones geographicus,Enna
2,2,0.006349206349206349,Divales bipustulatus,Enna
16,120,0.38095238095238093,Divales bipustulatus,Enna
17,57,0.18095238095238095,Divales bipustulatus,Enna
18,20,0.06349206349206349,Divales bipustulatus,Enna
19,116,0.3682539682539683,Divales bipustulatus,Enna
17,154,0.4888888888888889,Gomphus pulchellus,Enna
18,98,0.3111111111111111,Gomphus pulchellus,Enna
19,63,0.2,Gomphus pulchellus,Enna
17,92,0.2911392405063291,Aelia acuminata,Enna
18,35,0.11075949367088607,Aelia acuminata,Enna
19,189,0.5981012658227848,Aelia acuminata,Enna
13,5,0.01597444089456869,Orthetrum cancellatum,Enna
16,2,0.006389776357827476,Orthetrum cancellatum,Enna
17,176,0.5623003194888179,Orthetrum cancellatum,Enna
18,70,0.22364217252396165,Orthetrum cancellatum,Enna
19,43,0.13738019169329074,Orthetrum cancellatum,Enna
20,1,0.003194888178913738,Orthetrum cancellatum,Enna
23,16,0.051118210862619806,Orthetrum cancellatum,Enna
13,5,0.015873015873015872,Ceriagrion tennelum,Enna
16,2,0.006349206349206349,Ceriagrion tennelum,Enna
17,191,0.6063492063492063,Ceriagrion tennelum,Enna
18,67,0.2126984126984127,Ceriagrion tennelum,Enna
19,42,0.13333333333333333,Ceriagrion tennelum,Enna
20,1,0.0031746031746031746,Ceriagrion tennelum,Enna
23,7,0.022222222222222223,Ceriagrion tennelum,Enna
13,11,0.03470031545741325,Ectophasia leucoptera,Enna
16,57,0.17981072555205047,Ectophasia leucoptera,Enna
17,22,0.0694006309148265,Ectophasia leucoptera,Enna
18,220,0.694006309148265,Ectophasia leucoptera,Enna
19,7,0.022082018927444796,Ectophasia leucoptera,Enna
13,11,0.03470031545741325,Ectophasia crassipennis,Enna
16,57,0.17981072555205047,Ectophasia crassipennis,Enna
17,22,0.0694006309148265,Ectophasia crassipennis,Enna
18,220,0.694006309148265,Ectophasia crassipennis,Enna
19,7,0.022082018927444796,Ectophasia crassipennis,Enna
13,11,0.03470031545741325,Carpocoris pudicus,Enna
16,57,0.17981072555205047,Carpocoris pudicus,Enna
17,22,0.0694006309148265,Carpocoris pudicus,Enna
18,220,0.694006309148265,Carpocoris pudicus,Enna
19,7,0.022082018927444796,Carpocoris pudicus,Enna
13,11,0.03470031545741325,Macrotylus herrichi,Enna
16,57,0.17981072555205047,Macrotylus herrichi,Enna
17,22,0.0694006309148265,Macrotylus herrichi,Enna
18,220,0.694006309148265,Macrotylus herrichi,Enna
19,7,0.022082018927444796,Macrotylus herrichi,Enna
2,3,0.00946372239747634,Calopteryx virgo,Enna
6,40,0.12618296529968454,Calopteryx virgo,Enna
9,3,0.00946372239747634,Calopteryx virgo,Enna
16,5,0.015772870662460567,Calopteryx virgo,Enna
17,14,0.04416403785488959,Calopteryx virgo,Enna
18,237,0.7476340694006309,Calopteryx virgo,Enna
19,13,0.04100946372239748,Calopteryx virgo,Enna
21,2,0.006309148264984227,Calopteryx virgo,Enna
2,5,0.015873015873015872,Platycnemis latipes,Enna
3,46,0.14603174603174604,Platycnemis latipes,Enna
4,2,0.006349206349206349,Platycnemis latipes,Enna
16,26,0.08253968253968254,Platycnemis latipes,Enna
17,183,0.580952380952381,Platycnemis latipes,Enna
18,6,0.01904761904761905,Platycnemis latipes,Enna
19,41,0.13015873015873017,Platycnemis latipes,Enna
23,6,0.01904761904761905,Platycnemis latipes,Enna
13,151,0.4778481012658228,Zygaena carniolica,Enna
17,1,0.0031645569620253164,Zygaena carniolica,Enna
18,72,0.22784810126582278,Zygaena carniolica,Enna
19,92,0.2911392405063291,Zygaena carniolica,Enna
13,21,0.0660377358490566,Erebia meolans,Enna
18,261,0.8207547169811321,Erebia meolans,Enna
19,36,0.11320754716981132,Erebia meolans,Enna
4,10,0.03164556962025317,Tessellana tessellata,Enna
17,10,0.03164556962025317,Tessellana tessellata,Enna
18,126,0.3987341772151899,Tessellana tessellata,Enna
19,102,0.3227848101265823,Tessellana tessellata,Enna
23,68,0.21518987341772153,Tessellana tessellata,Enna
4,12,0.038338658146964855,Cicada orni,Enna
17,11,0.03514376996805112,Cicada orni,Enna
18,78,0.24920127795527156,Cicada orni,Enna
19,104,0.33226837060702874,Cicada orni,Enna
23,108,0.3450479233226837,Cicada orni,Enna
4,12,0.038338658146964855,Cicadatra atra,Enna
17,11,0.03514376996805112,Cicadatra atra,Enna
18,78,0.24920127795527156,Cicadatra atra,Enna
19,104,0.33226837060702874,Cicadatra atra,Enna
23,108,0.3450479233226837,Cicadatra atra,Enna
4,14,0.04487179487179487,Crocothemis erythraea,Enna
17,33,0.10576923076923077,Crocothemis erythraea,Enna
18,26,0.08333333333333333,Crocothemis erythraea,Enna
19,60,0.19230769230769232,Crocothemis erythraea,Enna
23,179,0.5737179487179487,Crocothemis erythraea,Enna
4,14,0.04487179487179487,Onychogomphus forcipatus,Enna
17,33,0.10576923076923077,Onychogomphus forcipatus,Enna
18,26,0.08333333333333333,Onychogomphus forcipatus,Enna
19,60,0.19230769230769232,Onychogomphus forcipatus,Enna
23,179,0.5737179487179487,Onychogomphus forcipatus,Enna
4,5,0.016181229773462782,Dociostaurus maroccanus,Enna
17,10,0.032362459546925564,Dociostaurus maroccanus,Enna
18,175,0.5663430420711975,Dociostaurus maroccanus,Enna
19,99,0.32038834951456313,Dociostaurus maroccanus,Enna
23,20,0.06472491909385113,Dociostaurus maroccanus,Enna
4,13,0.04113924050632911,Megascolia maculata,Enna
17,29,0.09177215189873418,Megascolia maculata,Enna
18,38,0.12025316455696203,Megascolia maculata,Enna
19,69,0.21835443037974683,Megascolia maculata,Enna
23,167,0.5284810126582279,Megascolia maculata,Enna
3,1,0.0031645569620253164,Argiope bruennichi,Enna
4,2,0.006329113924050633,Argiope bruennichi,Enna
15,12,0.0379746835443038,Argiope bruennichi,Enna
16,8,0.02531645569620253,Argiope bruennichi,Enna
17,40,0.12658227848101267,Argiope bruennichi,Enna
18,97,0.3069620253164557,Argiope bruennichi,Enna
19,72,0.22784810126582278,Argiope bruennichi,Enna
23,84,0.26582278481012656,Argiope bruennichi,Enna
3,1,0.0031645569620253164,Trithemis annulata,Enna
14,4,0.012658227848101266,Trithemis annulata,Enna
16,9,0.028481012658227847,Trithemis annulata,Enna
17,124,0.3924050632911392,Trithemis annulata,Enna
18,32,0.10126582278481013,Trithemis annulata,Enna
19,30,0.0949367088607595,Trithemis annulata,Enna
21,1,0.0031645569620253164,Trithemis annulata,Enna
23,115,0.3639240506329114,Trithemis annulata,Enna
4,14,0.04487179487179487,Sympetrum fonscolombii,Enna
17,33,0.10576923076923077,Sympetrum fonscolombii,Enna
18,26,0.08333333333333333,Sympetrum fonscolombii,Enna
19,60,0.19230769230769232,Sympetrum fonscolombii,Enna
23,179,0.5737179487179487,Sympetrum fonscolombii,Enna
4,8,0.025396825396825397,Deleproctophylla dusmeti,Enna
15,1,0.0031746031746031746,Deleproctophylla dusmeti,Enna
17,5,0.015873015873015872,Deleproctophylla dusmeti,Enna
18,121,0.38412698412698415,Deleproctophylla dusmeti,Enna
19,98,0.3111111111111111,Deleproctophylla dusmeti,Enna
23,82,0.26031746031746034,Deleproctophylla dusmeti,Enna
4,8,0.025396825396825397,Macronemurus appendiculatus,Enna
15,1,0.0031746031746031746,Macronemurus appendiculatus,Enna
17,5,0.015873015873015872,Macronemurus appendiculatus,Enna
18,121,0.38412698412698415,Macronemurus appendiculatus,Enna
19,98,0.3111111111111111,Macronemurus appendiculatus,Enna
23,82,0.26031746031746034,Macronemurus appendiculatus,Enna
4,1,0.0031645569620253164,Lestes virens,Enna
16,45,0.14240506329113925,Lestes virens,Enna
17,68,0.21518987341772153,Lestes virens,Enna
18,49,0.1550632911392405,Lestes virens,Enna
19,54,0.17088607594936708,Lestes virens,Enna
23,99,0.31329113924050633,Lestes virens,Enna
3,1,0.0031847133757961785,Decticus albifrons,Enna
15,11,0.03503184713375796,Decticus albifrons,Enna
18,176,0.5605095541401274,Decticus albifrons,Enna
19,117,0.37261146496815284,Decticus albifrons,Enna
23,9,0.028662420382165606,Decticus albifrons,Enna
3,1,0.003194888178913738,Calliptamus wattenwylianus,Enna
4,2,0.006389776357827476,Calliptamus wattenwylianus,Enna
17,16,0.051118210862619806,Calliptamus wattenwylianus,Enna
18,13,0.04153354632587859,Calliptamus wattenwylianus,Enna
19,198,0.6325878594249201,Calliptamus wattenwylianus,Enna
23,83,0.26517571884984026,Calliptamus wattenwylianus,Enna
16,49,0.15705128205128205,Calopteryx haemorrhoidalis,Enna
17,108,0.34615384615384615,Calopteryx haemorrhoidalis,Enna
18,13,0.041666666666666664,Calopteryx haemorrhoidalis,Enna
19,142,0.4551282051282051,Calopteryx haemorrhoidalis,Enna
16,49,0.15705128205128205,Cordulegaster boltonii,Enna
17,108,0.34615384615384615,Cordulegaster boltonii,Enna
18,13,0.041666666666666664,Cordulegaster boltonii,Enna
19,142,0.4551282051282051,Cordulegaster boltonii,Enna
17,89,0.28525641025641024,Thymelicus lineola,Enna
18,201,0.6442307692307693,Thymelicus lineola,Enna
19,22,0.07051282051282051,Thymelicus lineola,Enna
17,61,0.1942675159235669,Psacasta exanthematica,Enna
18,101,0.321656050955414,Psacasta exanthematica,Enna
19,152,0.4840764331210191,Psacasta exanthematica,Enna
17,89,0.28525641025641024,Dysgonia algira,Enna
18,201,0.6442307692307693,Dysgonia algira,Enna
19,22,0.07051282051282051,Dysgonia algira,Enna
18,52,0.16613418530351437,Pachythelia villosella,Enna
19,261,0.8338658146964856,Pachythelia villosella,Enna
2,3,0.00949367088607595,Lyristes plebejus,Enna
17,90,0.2848101265822785,Lyristes plebejus,Enna
18,151,0.4778481012658228,Lyristes plebejus,Enna
19,72,0.22784810126582278,Lyristes plebejus,Enna
2,1,0.0031645569620253164,Eurygaster hotentotta,Enna
15,24,0.0759493670886076,Eurygaster hotentotta,Enna
16,50,0.15822784810126583,Eurygaster hotentotta,Enna
17,3,0.00949367088607595,Eurygaster hotentotta,Enna
18,210,0.6645569620253164,Eurygaster hotentotta,Enna
19,26,0.08227848101265822,Eurygaster hotentotta,Enna
20,2,0.006329113924050633,Eurygaster hotentotta,Enna
2,1,0.0031645569620253164,Zygaena occitanica,Enna
15,24,0.0759493670886076,Zygaena occitanica,Enna
16,50,0.15822784810126583,Zygaena occitanica,Enna
17,3,0.00949367088607595,Zygaena occitanica,Enna
18,210,0.6645569620253164,Zygaena occitanica,Enna
19,26,0.08227848101265822,Zygaena occitanica,Enna
20,2,0.006329113924050633,Zygaena occitanica,Enna
17,3,0.009433962264150943,Anechura bipunctata,Enna
18,307,0.9654088050314465,Anechura bipunctata,Enna
20,8,0.025157232704402517,Anechura bipunctata,Enna
17,3,0.009615384615384616,Agriades glandon,Enna
18,299,0.9583333333333334,Agriades glandon,Enna
20,10,0.03205128205128205,Agriades glandon,Enna
18,300,0.9554140127388535,Erebia alberganus,Enna
20,14,0.044585987261146494,Erebia alberganus,Enna
17,43,0.1360759493670886,Aculepeira ceropegia,Enna
18,271,0.8575949367088608,Aculepeira ceropegia,Enna
20,2,0.006329113924050633,Aculepeira ceropegia,Enna
17,15,0.04792332268370607,Lycaena hippothoe,Enna
18,298,0.952076677316294,Lycaena hippothoe,Enna
17,15,0.04792332268370607,Phengaris arion,Enna
18,298,0.952076677316294,Phengaris arion,Enna
17,15,0.04792332268370607,Lycaena tityrus,Enna
18,298,0.952076677316294,Lycaena tityrus,Enna
17,12,0.0379746835443038,Pieris bryoniae,Enna
18,304,0.9620253164556962,Pieris bryoniae,Enna
17,39,0.12380952380952381,Stauroderus scalaris,Enna
18,259,0.8222222222222222,Stauroderus scalaris,Enna
20,17,0.05396825396825397,Stauroderus scalaris,Enna
17,59,0.1891025641025641,Aglais io,Enna
18,233,0.7467948717948718,Aglais io,Enna
20,20,0.0641025641025641,Aglais io,Enna
17,20,0.06389776357827476,Melitaea diamina,Enna
18,293,0.9361022364217252,Melitaea diamina,Enna
17,24,0.0759493670886076,Pyrgus carthami,Enna
18,292,0.9240506329113924,Pyrgus carthami,Enna
17,304,0.9559748427672956,Eumedonia eumedon,Enna
18,13,0.040880503144654086,Eumedonia eumedon,Enna
19,1,0.0031446540880503146,Eumedonia eumedon,Enna
18,300,0.9554140127388535,Monochamus sutor,Enna
20,14,0.044585987261146494,Monochamus sutor,Enna
17,39,0.12380952380952381,Brachyta interrogationis,Enna
18,259,0.8222222222222222,Brachyta interrogationis,Enna
20,17,0.05396825396825397,Brachyta interrogationis,Enna
17,24,0.0759493670886076,Potosia cuprea,Enna
18,292,0.9240506329113924,Potosia cuprea,Enna
18,300,0.9554140127388535,Perla grandis,Enna
20,14,0.044585987261146494,Perla grandis,Enna
17,238,0.750788643533123,Carilia virginea,Enna
18,62,0.19558359621451105,Carilia virginea,Enna
20,17,0.05362776025236593,Carilia virginea,Enna
17,238,0.750788643533123,Phytoecia affinis,Enna
18,62,0.19558359621451105,Phytoecia affinis,Enna
20,17,0.05362776025236593,Phytoecia affinis,Enna
17,268,0.8617363344051447,Anthophila fabriciana,Enna
18,40,0.12861736334405144,Anthophila fabriciana,Enna
19,3,0.00964630225080386,Anthophila fabriciana,Enna
17,268,0.8617363344051447,Araniella alpica,Enna
18,40,0.12861736334405144,Araniella alpica,Enna
19,3,0.00964630225080386,Araniella alpica,Enna
17,268,0.8617363344051447,Nemophora ochsenheimerella,Enna
18,40,0.12861736334405144,Nemophora ochsenheimerella,Enna
19,3,0.00964630225080386,Nemophora ochsenheimerella,Enna
17,280,0.8945686900958466,Molorchus minor,Enna
18,30,0.09584664536741214,Molorchus minor,Enna
19,3,0.009584664536741214,Molorchus minor,Enna
17,280,0.8945686900958466,Obrium brunneum,Enna
18,30,0.09584664536741214,Obrium brunneum,Enna
19,3,0.009584664536741214,Obrium brunneum,Enna
17,177,0.5673076923076923,Catastia marginea,Enna
18,128,0.41025641025641024,Catastia marginea,Enna
19,7,0.022435897435897436,Catastia marginea,Enna
17,177,0.5673076923076923,Boloria titania,Enna
18,128,0.41025641025641024,Boloria titania,Enna
19,7,0.022435897435897436,Boloria titania,Enna
17,177,0.5673076923076923,Coenonympha glycerion,Enna
18,128,0.41025641025641024,Coenonympha glycerion,Enna
19,7,0.022435897435897436,Coenonympha glycerion,Enna
17,311,1,Erebia euryale,Enna
17,172,0.5443037974683544,Dinoptera collaris,Enna
18,134,0.4240506329113924,Dinoptera collaris,Enna
19,2,0.006329113924050633,Dinoptera collaris,Enna
20,8,0.02531645569620253,Dinoptera collaris,Enna
17,172,0.5443037974683544,Stictoleptura hybrida,Enna
18,134,0.4240506329113924,Stictoleptura hybrida,Enna
19,2,0.006329113924050633,Stictoleptura hybrida,Enna
20,8,0.02531645569620253,Stictoleptura hybrida,Enna
17,142,0.4565916398713826,Sternodontus obtusus,Enna
18,165,0.5305466237942122,Sternodontus obtusus,Enna
20,4,0.012861736334405145,Sternodontus obtusus,Enna
17,210,0.670926517571885,Phengaris alcon,Enna
18,95,0.3035143769968051,Phengaris alcon,Enna
19,1,0.003194888178913738,Phengaris alcon,Enna
20,7,0.022364217252396165,Phengaris alcon,Enna
17,110,0.34591194968553457,Hoplia argentea,Enna
18,182,0.5723270440251572,Hoplia argentea,Enna
20,26,0.08176100628930817,Hoplia argentea,Enna
2,15,0.0473186119873817,Sphiximorpha subsessilis,Enna
3,2,0.006309148264984227,Sphiximorpha subsessilis,Enna
13,17,0.05362776025236593,Sphiximorpha subsessilis,Enna
17,2,0.006309148264984227,Sphiximorpha subsessilis,Enna
18,124,0.3911671924290221,Sphiximorpha subsessilis,Enna
19,83,0.2618296529968454,Sphiximorpha subsessilis,Enna
20,42,0.13249211356466878,Sphiximorpha subsessilis,Enna
21,32,0.10094637223974763,Sphiximorpha subsessilis,Enna
17,209,0.6698717948717948,Arctia plantaginis,Enna
18,94,0.30128205128205127,Arctia plantaginis,Enna
19,1,0.003205128205128205,Arctia plantaginis,Enna
20,8,0.02564102564102564,Arctia plantaginis,Enna
17,222,0.7115384615384616,Lasionycta imbecilla,Enna
18,83,0.266025641025641,Lasionycta imbecilla,Enna
19,1,0.003205128205128205,Lasionycta imbecilla,Enna
20,6,0.019230769230769232,Lasionycta imbecilla,Enna
16,15,0.04746835443037975,Aeshna juncea,Enna
17,245,0.7753164556962026,Aeshna juncea,Enna
18,56,0.17721518987341772,Aeshna juncea,Enna
2,62,0.1987179487179487,Papilio alexanor,Enna
3,70,0.22435897435897437,Papilio alexanor,Enna
17,140,0.44871794871794873,Papilio alexanor,Enna
18,1,0.003205128205128205,Papilio alexanor,Enna
19,39,0.125,Papilio alexanor,Enna
2,62,0.1987179487179487,Celonites abbreviatus,Enna
3,70,0.22435897435897437,Celonites abbreviatus,Enna
17,140,0.44871794871794873,Celonites abbreviatus,Enna
18,1,0.003205128205128205,Celonites abbreviatus,Enna
19,39,0.125,Celonites abbreviatus,Enna
13,215,0.6847133757961783,Pterostoma palpina,Enna
16,39,0.12420382165605096,Pterostoma palpina,Enna
18,60,0.1910828025477707,Pterostoma palpina,Enna
6,10,0.03164556962025317,Platycleis affinis,Enna
17,1,0.0031645569620253164,Platycleis affinis,Enna
18,139,0.439873417721519,Platycleis affinis,Enna
19,166,0.5253164556962026,Platycleis affinis,Enna
2,18,0.05787781350482315,Calliptamus italicus,Enna
3,11,0.03536977491961415,Calliptamus italicus,Enna
15,2,0.006430868167202572,Calliptamus italicus,Enna
16,62,0.19935691318327975,Calliptamus italicus,Enna
17,17,0.05466237942122187,Calliptamus italicus,Enna
18,11,0.03536977491961415,Calliptamus italicus,Enna
19,184,0.5916398713826366,Calliptamus italicus,Enna
20,6,0.01929260450160772,Calliptamus italicus,Enna
2,18,0.05787781350482315,Calliptamus barbarus,Enna
3,11,0.03536977491961415,Calliptamus barbarus,Enna
15,2,0.006430868167202572,Calliptamus barbarus,Enna
16,62,0.19935691318327975,Calliptamus barbarus,Enna
17,17,0.05466237942122187,Calliptamus barbarus,Enna
18,11,0.03536977491961415,Calliptamus barbarus,Enna
19,184,0.5916398713826366,Calliptamus barbarus,Enna
20,6,0.01929260450160772,Calliptamus barbarus,Enna
2,4,0.012738853503184714,Ramburiella hispanica,Enna
3,18,0.05732484076433121,Ramburiella hispanica,Enna
17,167,0.5318471337579618,Ramburiella hispanica,Enna
18,1,0.0031847133757961785,Ramburiella hispanica,Enna
19,122,0.3885350318471338,Ramburiella hispanica,Enna
20,2,0.006369426751592357,Ramburiella hispanica,Enna
2,4,0.012738853503184714,Euchorthippus chopardi,Enna
3,18,0.05732484076433121,Euchorthippus chopardi,Enna
17,167,0.5318471337579618,Euchorthippus chopardi,Enna
18,1,0.0031847133757961785,Euchorthippus chopardi,Enna
19,122,0.3885350318471338,Euchorthippus chopardi,Enna
20,2,0.006369426751592357,Euchorthippus chopardi,Enna
2,11,0.03481012658227848,Satyrus actaea,Enna
3,22,0.06962025316455696,Satyrus actaea,Enna
17,46,0.14556962025316456,Satyrus actaea,Enna
18,4,0.012658227848101266,Satyrus actaea,Enna
19,208,0.6582278481012658,Satyrus actaea,Enna
20,25,0.07911392405063292,Satyrus actaea,Enna
2,9,0.02875399361022364,Chorthippus brunneus,Enna
3,11,0.03514376996805112,Chorthippus brunneus,Enna
14,1,0.003194888178913738,Chorthippus brunneus,Enna
17,254,0.8115015974440895,Chorthippus brunneus,Enna
18,19,0.06070287539936102,Chorthippus brunneus,Enna
19,19,0.06070287539936102,Chorthippus brunneus,Enna
2,9,0.02875399361022364,Omocestus rufipes,Enna
3,11,0.03514376996805112,Omocestus rufipes,Enna
14,1,0.003194888178913738,Omocestus rufipes,Enna
17,254,0.8115015974440895,Omocestus rufipes,Enna
18,19,0.06070287539936102,Omocestus rufipes,Enna
19,19,0.06070287539936102,Omocestus rufipes,Enna
2,3,0.009615384615384616,Pyronia cecilia,Enna
3,7,0.022435897435897436,Pyronia cecilia,Enna
17,267,0.8557692307692307,Pyronia cecilia,Enna
18,19,0.060897435897435896,Pyronia cecilia,Enna
19,16,0.05128205128205128,Pyronia cecilia,Enna
2,2,0.006309148264984227,Argiope lobata,Enna
3,1,0.0031545741324921135,Argiope lobata,Enna
17,250,0.7886435331230284,Argiope lobata,Enna
19,54,0.17034700315457413,Argiope lobata,Enna
20,10,0.031545741324921134,Argiope lobata,Enna
3,94,0.2984126984126984,Sphingonotus caerulans,Enna
15,11,0.03492063492063492,Sphingonotus caerulans,Enna
17,1,0.0031746031746031746,Sphingonotus caerulans,Enna
18,97,0.30793650793650795,Sphingonotus caerulans,Enna
19,112,0.35555555555555557,Sphingonotus caerulans,Enna
16,1,0.003205128205128205,Platycleis intermedia,Enna
17,257,0.8237179487179487,Platycleis intermedia,Enna
18,2,0.00641025641025641,Platycleis intermedia,Enna
19,52,0.16666666666666666,Platycleis intermedia,Enna
2,14,0.044585987261146494,Arachnocephalus vestitus,Enna
3,7,0.022292993630573247,Arachnocephalus vestitus,Enna
15,2,0.006369426751592357,Arachnocephalus vestitus,Enna
17,227,0.7229299363057324,Arachnocephalus vestitus,Enna
18,7,0.022292993630573247,Arachnocephalus vestitus,Enna
19,57,0.18152866242038215,Arachnocephalus vestitus,Enna
2,1,0.0031847133757961785,Oedipoda caerulescens,Enna
3,3,0.009554140127388535,Oedipoda caerulescens,Enna
17,202,0.643312101910828,Oedipoda caerulescens,Enna
19,106,0.3375796178343949,Oedipoda caerulescens,Enna
20,2,0.006369426751592357,Oedipoda caerulescens,Enna
2,68,0.21587301587301588,Satyrus ferula,Enna
3,5,0.015873015873015872,Satyrus ferula,Enna
17,7,0.022222222222222223,Satyrus ferula,Enna
18,230,0.7301587301587301,Satyrus ferula,Enna
19,5,0.015873015873015872,Satyrus ferula,Enna
2,2,0.006349206349206349,Fabriciana adippe,Enna
18,307,0.9746031746031746,Fabriciana adippe,Enna
19,6,0.01904761904761905,Fabriciana adippe,Enna
2,21,0.06687898089171974,Zygaena hilaris,Enna
17,1,0.0031847133757961785,Zygaena hilaris,Enna
18,286,0.910828025477707,Zygaena hilaris,Enna
19,6,0.01910828025477707,Zygaena hilaris,Enna
13,1,0.0031847133757961785,Celes variabilis,Enna
18,313,0.9968152866242038,Celes variabilis,Enna
13,1,0.0031847133757961785,Stenobothrus lineatus,Enna
18,313,0.9968152866242038,Stenobothrus lineatus,Enna
18,312,1,Stenobothrus nigromaculatus,Enna
18,312,1,Oecanthus pellucens,Enna
17,1,0.0031746031746031746,Lestes barbarus,Enna
18,311,0.9873015873015873,Lestes barbarus,Enna
19,3,0.009523809523809525,Lestes barbarus,Enna
17,1,0.0031746031746031746,Anax imperator,Enna
18,311,0.9873015873015873,Anax imperator,Enna
19,3,0.009523809523809525,Anax imperator,Enna
17,1,0.0031746031746031746,Lestes dryas,Enna
18,311,0.9873015873015873,Lestes dryas,Enna
19,3,0.009523809523809525,Lestes dryas,Enna
17,1,0.0031746031746031746,Sympetrum sanguineum,Enna
